,min_training_sample_size,max_training_sample_size,target_power,alpha,min_score,min_relevant_score,min_validation_sample_size,window_size,step,cv,bootstrap_samples,scoring,truncate_sample_size,pareto_sample_size,halfsplit_sample_size,split90-10_sample_size,adaptivesplit_sample_size,pareto_train_scores,halfsplit_train_scores,split90-10_train_scores,adaptivesplit_train_scores,pareto_test_scores,halfsplit_test_scores,split90-10_test_scores,adaptivesplit_test_scores,pareto_p_values,halfsplit_p_values,split90-10_p_values,adaptivesplit_p_values,n_permutation,random_seed,adaptivesplit_learning_curve,adaptivesplit_power_curve
57,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,58.0,46.0,29.0,52.0,46.0,-0.8905790170142611,-0.8372088391262231,-0.8563439293586591,-0.8905790170142611,-3.4212280335439225,-4.398978773205268,-2.254733665461095,-3.4212280335439225,0.0002,0.0,0.0028,0.0002,11.0,11.0,"[-5.296964927075226, -5.365975256267092, -5.144017189721398, -5.224483009546621, -4.932843597096281, -4.831258191549407, -4.780363516384889, -4.752591369356899, -4.827201995138952, -4.765044293462449, -4.814597273100798, -4.608831939392687, -4.593819672253398, -4.325241635904873, -4.433823985893345, -4.385689588362115, -4.407359644614207, -4.292539759221479, -4.273843725805613, -4.099888097584363, -4.232690700450839, -3.9866084183069654, -4.092939787458017, -4.092945933331784, -4.1644556497553875, -4.107628957421328, -4.01683326581756, -4.004790864157472, -4.042578049664934, -3.9905861411212333, -3.9342094490753623, -3.9706073008175458, -3.9509215858958155]","[0.97, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 0.99, 0.99, 0.98, 0.98, 0.98, 1.0, 0.96, 0.96, 0.96, 0.87, 0.91, 0.91, 0.75, 0.71, 0.59, 0.25, 0.0, 0.0, 0.0, 0.0]"
58,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,70.0,56.0,35.0,63.0,58.0,-0.8628007066697798,-0.8408020195355037,-0.83067452875269,-0.8605074579397889,-4.455095376709712,-5.217530338618717,-2.8431611500954097,-4.252871001826409,0.0024,0.0,0.038,0.0074,11.0,11.0,"[-5.557929380360212, -5.045291599247233, -5.168927278857565, -5.064195823992555, -5.124742605000811, -4.82647499398022, -4.542757948405193, -4.865014878501744, -4.598910524640754, -4.456210023508446, -4.563756487401959, -4.339007748991379, -4.391380550953397, -4.41399096369326, -4.401467807992564, -4.25146661559057, -4.23412762266011, -4.053396275474475, -4.2278993815772195, -3.978070014830364, -4.13445076644992, -4.033856633451678, -4.052193465281861, -4.021036292759601, -4.019788937251742, -3.845811609872429, -3.8835963860299914, -3.924414275036167, -3.824924075625932, -3.7927140922093203, -3.728461107605515, -3.829342477151733, -3.731129595535769, -3.7372303508151727, -3.7462203594454473, -3.693538190238338, -3.713685164157277, -3.6436575238085878, -3.5978603658003006, -3.6328294540573394, -3.621673008841085, -3.6528461624682893, -3.5224234516883057, -3.540523240964501, -3.490121729980225]","[0.99, 0.96, 0.99, 1.0, 1.0, 0.99, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0, 0.99, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 0.99, 1.0, 1.0, 1.0, 0.99, 0.98, 1.0, 0.98, 1.0, 1.0, 0.99, 0.92, 0.97, 0.98, 0.99, 0.86, 0.83, 0.66, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0]"
59,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,85.0,68.0,42.0,76.0,73.0,-0.8308244227444344,-0.8606011725846601,-0.8173679806834314,-0.8159219656122745,-3.201195710631695,-3.8077908491293617,-2.9378929866673347,-2.82498283011158,0.0,0.0,0.0138,0.0016,11.0,11.0,"[-5.3029806693658665, -5.1979582605182255, -5.087174258390463, -4.902631010887117, -4.845813644334353, -4.931850485727329, -4.693108082874533, -4.595118457153797, -4.494520581902365, -4.329910761145, -4.3481776576599005, -4.391494564698138, -4.247587889097784, -4.270006969158898, -4.222135872357334, -4.241943330475781, -4.066889306479705, -4.068558848405832, -3.9991538392317203, -3.8865109545074255, -3.9853158680499967, -4.0262144617915085, -3.835022297954788, -3.8353321723927296, -3.80809298126122, -3.846987368956684, -3.8089357977903346, -3.8213904709829443, -3.7266342566916304, -3.733695078714102, -3.6235631911154473, -3.7798329331797094, -3.590694629399947, -3.625211464881965, -3.6617225791048016, -3.74144184341003, -3.6245005942401844, -3.6554209376053746, -3.544886088499674, -3.5815535739000652, -3.5234453674366746, -3.4950954629156876, -3.506583925841025, -3.4682446822316297, -3.473657400268722, -3.4700057903520705, -3.433710044141126, -3.482502746446666, -3.455088863437579, -3.4569293055892363, -3.4429609687183143, -3.4136808338597127, -3.373514587124417, -3.3994986386153725, -3.4267136302610455, -3.3847607450697605, -3.3884340303199876, -3.3584626869206233, -3.3368939244925224, -3.353216428168699]","[0.98, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 0.99, 0.99, 0.95, 0.93, 0.92, 0.79, 0.63, 0.34, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,40.0,32.0,20.0,36.0,28.0,-0.9398817286430945,-0.9655508599658662,-0.9373949322511498,-0.9748168274277534,-5.780060252388731,-4.111242215326244,-10.197116710345677,-5.742565725814998,0.036,0.0,0.3354,0.0606,12.0,12.0,"[-4.789001838677656, -4.686727936131582, -4.528392797598418, -4.467951190100618, -4.581780907909264, -4.425564584764665, -4.151716045653902, -4.403492226838827, -4.319771830317418, -4.228775035830345, -4.156548268401819, -4.1212077228281805, -4.294395040225249, -4.212511473014145, -4.178481176057036]","[0.93, 0.92, 0.94, 0.87, 0.86, 0.93, 0.92, 0.86, 0.76, 0.58, 0.31, 0.0, 0.0, 0.0, 0.0]"
61,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,48.0,38.0,24.0,43.0,36.0,-0.7751025119861756,-0.973534478593592,-0.7736453296650592,-0.9373949322511498,-4.849852033309267,-4.561118084403951,-7.6249883898943365,-6.153691170611822,0.0094,0.0,0.2268,0.0144,12.0,12.0,"[-5.246424353884406, -5.014863366946416, -4.990299989565117, -5.075955536110455, -4.78591023995817, -4.799446848149695, -4.890782429711521, -4.733621095022212, -4.694979599020391, -4.651166729854432, -4.809756728470322, -4.513406838283637, -4.636007929422412, -4.533952128213969, -4.455843725249109, -4.511820817449224, -4.3953164000483875, -4.317627563062289, -4.365531766762626, -4.452679976332869, -4.499491024522035, -4.350450452987802, -4.389809802088738]","[0.89, 0.99, 0.96, 0.95, 0.94, 0.94, 0.92, 0.98, 0.9, 0.92, 0.9, 0.91, 0.9, 0.91, 0.76, 0.82, 0.79, 0.46, 0.2, 0.0, 0.0, 0.0, 0.0]"
62,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,58.0,46.0,29.0,52.0,46.0,-0.7213088403820156,-0.9733384709210062,-0.715024844070087,-0.7213088403820156,-4.654284165992089,-5.606831011332658,-2.7802156899799466,-4.654284165992089,0.0014,0.0,0.0128,0.0014,12.0,12.0,"[-5.711667070559466, -5.641258981133453, -5.574396889041853, -5.5242684947186715, -5.506788497904456, -5.296928503786684, -5.301261474848543, -5.280175534935335, -5.189603020427743, -4.946617619486999, -5.051089284241782, -4.879779178121135, -4.79231370203629, -4.909482685107681, -4.817185614744055, -4.827367559877821, -4.788772249464827, -4.898817693752618, -4.623294771762795, -4.566615126700805, -4.445711588731913, -4.643783090917848, -4.567857712697986, -4.487158293576943, -4.4542570140069895, -4.530316290174034, -4.540129007549655, -4.2713305062164695, -4.429170324424703, -4.3623382639307025, -4.278934117233481, -4.24043679872031, -4.197029001049841]","[0.96, 0.98, 0.96, 0.95, 0.94, 0.99, 0.99, 0.97, 0.98, 0.98, 1.0, 0.99, 0.97, 0.97, 0.96, 0.98, 0.95, 0.97, 0.97, 0.93, 0.93, 0.98, 0.92, 0.85, 0.8, 0.84, 0.77, 0.61, 0.33, 0.0, 0.0, 0.0, 0.0]"
63,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,70.0,56.0,35.0,63.0,58.0,-0.7179305803267395,-0.940218554239349,-0.7444970088433799,-0.7167438798544199,-5.66979587635266,-5.818833558682295,-7.764288981430504,-6.1797636805639735,0.0002,0.0,0.0458,0.0,12.0,12.0,"[-5.928060951772802, -6.268973282661483, -6.096892170855198, -5.961605555431917, -6.199292416047857, -5.761980662323542, -5.562482601767946, -5.531016255927646, -5.726755406475592, -5.616387712444695, -5.598048635186356, -5.498536660983896, -5.28163049461401, -5.328653451377424, -5.169377485501189, -5.162362429460179, -5.199248887455797, -5.335809510904266, -5.082462224715945, -5.150012682374625, -4.987614098490707, -4.90276028071355, -4.998553847398361, -4.913495866189155, -4.851363038959569, -4.865270226767382, -4.912992409551593, -4.879991943330585, -4.818215188106477, -4.8102689685703846, -4.786102578274871, -4.746937180107313, -4.78072941435017, -4.681863532670005, -4.729018089185176, -4.662477936393451, -4.6645053046061955, -4.54671276827371, -4.650281179597173, -4.578753672134946, -4.481657763931689, -4.543729942378943, -4.454060038105745, -4.557854348960454, -4.523605850122392]","[0.98, 0.99, 0.97, 0.99, 0.99, 0.98, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 0.98, 1.0, 0.99, 0.99, 0.99, 0.99, 0.96, 0.99, 0.97, 0.98, 0.97, 0.93, 0.94, 0.94, 0.92, 0.89, 0.75, 0.57, 0.3, 0.0, 0.0, 0.0, 0.0]"
64,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,85.0,68.0,42.0,76.0,73.0,-0.6900797815827091,-0.7753040335654471,-0.6860086074763971,-0.6904189471119713,-5.594855629045668,-5.6098233887934,-5.63566107339246,-5.15175436231969,0.0,0.0,0.0002,0.0,12.0,12.0,"[-6.55832433590879, -6.542112834391394, -6.614367697716846, -6.386701416931365, -6.067741687644496, -6.456816568986385, -6.039207616663357, -5.720470623088642, -5.944416041004265, -5.724999843414384, -5.763286832153787, -5.776627420107869, -5.6825163196694914, -5.639503039379013, -5.353934125206739, -5.631125279359448, -5.445191914730076, -5.5115667686131555, -5.251635007540103, -5.356694814821719, -5.329110227932765, -5.2864091878699515, -5.295408525964669, -5.1699163287992755, -5.16919128989163, -5.0969111199081905, -5.201329119515615, -5.027279607349362, -4.97448444241044, -5.093977278925758, -4.985566513700149, -4.9972306283287935, -5.07639411120766, -4.994422212764715, -4.9929210413144824, -4.930852713213406, -5.019323872457162, -5.041016548890739, -4.9952200377227305, -4.8263338636608, -4.876496026052837, -4.92581134694193, -4.8206400110882095, -4.850645235153831, -4.841575454827888, -4.855977059930116, -4.772598147471174, -4.7600897561431985, -4.814916179335358, -4.766587217544849, -4.713014834525614, -4.716491958686568, -4.6856775084693805, -4.760160922772519, -4.757096248649976, -4.71498704570273, -4.702881887720501, -4.7162306376754906, -4.6553737926851, -4.749199423352305]","[0.99, 0.99, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.97, 1.0, 0.99, 0.99, 0.98, 0.99, 0.94, 0.94, 0.93, 0.85, 0.74, 0.59, 0.26, 0.0, 0.0, 0.0, 0.0]"
65,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,40.0,32.0,20.0,36.0,28.0,-0.7781664397156458,-0.9482206224066639,-0.7750284890069147,-0.7942286753113349,-4.564707822762147,-4.858177783839999,-6.798388921646863,-4.1855881711511875,0.0006,0.0006,0.0832,0.0006,13.0,13.0,"[-4.690533164013332, -4.7856174481631015, -4.620001897344556, -4.499900686894129, -4.354507749897485, -4.382387444629699, -4.272483877605035, -4.318074258295846, -4.13819381803538, -4.154333075068514, -4.108776765524312, -4.046904084265117, -4.076469632172088, -3.9610275571825224, -3.985648638183713]","[0.87, 0.88, 0.83, 0.81, 0.79, 0.77, 0.84, 0.69, 0.6, 0.36, 0.05, 0.0, 0.0, 0.0, 0.0]"
66,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,48.0,38.0,24.0,43.0,36.0,-0.7861351444352828,-0.8215911518621337,-0.7824763597367083,-0.7750284890069147,-3.8479376881587184,-4.282392071807024,-3.0000834177093045,-4.972313480237865,0.0,0.0,0.0156,0.0,13.0,13.0,"[-5.242955573077791, -5.086920768881835, -4.8856374565926926, -4.886584167273778, -4.683292380921575, -4.633068204323468, -4.57606712484918, -4.328701889744269, -4.453631482182192, -4.394693213077206, -4.308505225416034, -4.255821970977396, -4.193299850967565, -4.164699866581711, -4.1741590002616595, -4.172480925573927, -4.078612960678237, -4.062493781650686, -4.061458699710065, -4.029466157159777, -4.028486062498212, -4.078151108262399, -3.9614597680455135]","[0.94, 0.93, 0.98, 0.95, 0.97, 0.97, 0.94, 0.9, 0.92, 0.93, 0.89, 0.86, 0.88, 0.81, 0.72, 0.67, 0.64, 0.4, 0.14, 0.0, 0.0, 0.0, 0.0]"
67,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,58.0,46.0,29.0,52.0,46.0,-0.7697352971587862,-0.7940078680451279,-0.7781014914153568,-0.7697352971587862,-3.326416658094114,-4.193653509662826,-3.1784432312222894,-3.326416658094114,0.0002,0.0,0.012,0.0002,13.0,13.0,"[-5.261926910998539, -5.47533458725846, -5.161613801170256, -4.88818458651909, -4.652915720798185, -4.794714187245095, -4.461059561891914, -4.383659196375814, -4.235980995436162, -4.217250907617516, -4.353419831168803, -4.186570933238242, -4.093601471474102, -4.189634445476624, -4.036563254061132, -4.126928530055075, -4.029531346226525, -3.9179022064235904, -3.8085733010009646, -3.826292142240135, -3.8774314160181365, -3.824560923196977, -3.7988633046943776, -3.786917121248103, -3.6661464000377566, -3.8193458872561252, -3.699805657308243, -3.6113987112091364, -3.722990182187831, -3.6279846558481212, -3.5976380356026763, -3.642860498096974, -3.564850216297454]","[0.98, 1.0, 0.99, 0.99, 0.99, 0.98, 0.99, 0.98, 0.99, 1.0, 0.99, 1.0, 0.98, 1.0, 0.97, 1.0, 0.97, 0.99, 0.95, 0.94, 0.93, 0.91, 0.91, 0.92, 0.85, 0.85, 0.62, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,70.0,56.0,35.0,63.0,58.0,-0.7822851369420474,-0.7766575411217735,-0.7733507138919722,-0.7734572495825061,-3.4673428027003896,-3.9066500643490873,-3.224251525897331,-2.781674410702724,0.0002,0.0,0.0046,0.0,13.0,13.0,"[-4.979125316490363, -4.770607411896185, -4.488838646168592, -4.968559084508493, -4.463491955564833, -4.388928939657533, -4.098104628187395, -4.288009413575321, -4.334463060484592, -4.108541890075205, -4.060682656007089, -4.025471888652671, -3.751164984248124, -3.7715589803121548, -3.8114749670579653, -3.788054943364817, -3.806322831233473, -3.8355653084338117, -3.7890399010789606, -3.6633038400522775, -3.5919098531035147, -3.6895499446978572, -3.6101904046902202, -3.6860875326178517, -3.5761487913328445, -3.553787840020365, -3.5491257980543667, -3.5000045721826063, -3.4909705751157243, -3.4817635953565507, -3.4661867654356087, -3.4497318770866405, -3.3590481546606323, -3.4834991701383116, -3.4673203177558842, -3.4384276213124707, -3.419009750687381, -3.3840503807715185, -3.390850263848934, -3.3931839011143627, -3.392891418087041, -3.3810781338083427, -3.367267895191665, -3.331688668635561, -3.3084927469689625]","[1.0, 0.98, 1.0, 0.99, 0.99, 0.99, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 0.99, 0.97, 0.97, 0.93, 0.97, 0.88, 0.92, 0.76, 0.62, 0.31, 0.0, 0.0, 0.0, 0.0]"
69,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,85.0,68.0,42.0,76.0,73.0,-0.7781561959635924,-0.7815018300691801,-0.7795891349471464,-0.8065303575627055,-4.579023515421051,-3.804435657561478,-4.509262695090971,-4.158288233346926,0.0,0.0,0.0006,0.0,13.0,13.0,"[-5.346726350564685, -5.205518828106047, -5.167597627475304, -5.213238166698712, -4.966925699538583, -4.6580558369634035, -4.915801782855351, -4.797181722692834, -4.564630431013214, -4.668038094274454, -4.56771212131331, -4.450725353129172, -4.343535772721622, -4.413441292589516, -4.332022166589065, -4.240720306249673, -4.224000873551344, -4.304504993139224, -4.16327642634786, -4.155248219298025, -4.058171333970592, -4.112274125163927, -4.006810924460093, -4.09189709498998, -3.969020635873486, -3.9798258524773407, -3.9194552143820376, -4.004435103928646, -3.947226297849947, -3.8983438411004556, -3.8226272922470126, -3.843192523123684, -3.916445566753635, -3.839503250307142, -3.788542620237161, -3.796985496972712, -3.8513397922920336, -3.7771021294744456, -3.666661063347984, -3.692277540438118, -3.761428427193145, -3.7304036211322384, -3.7225080959150336, -3.714512684507544, -3.5935628774347124, -3.6415069833045584, -3.6568132160566087, -3.694585844306342, -3.6194039448809825, -3.6268652651373916, -3.6092298630582746, -3.592164134821192, -3.596010029917738, -3.5724566826692024, -3.5711105676222767, -3.549620998896872, -3.543240416087718, -3.5509293681405296, -3.5217925014843217, -3.5262705579048195]","[1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 0.99, 1.0, 1.0, 0.99, 1.0, 0.94, 0.95, 0.92, 0.92, 0.85, 0.7, 0.54, 0.2, 0.0, 0.0, 0.0, 0.0]"
70,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,40.0,32.0,20.0,36.0,28.0,-0.8915579964185448,-0.8785502620443328,-0.8428153922048085,-0.8699759407458865,-8.910322195581532,-5.307843531747354,-6.532179561483935,-6.421025122584265,0.0234,0.0004,0.0764,0.0006,14.0,14.0,"[-4.839061614178739, -4.694973618960824, -4.654763333278915, -4.536573634014848, -4.771482027850949, -4.521877067063436, -4.615616360248651, -4.173243783633121, -4.29548943274664, -4.2998337165129685, -4.2962894314508295, -4.096947052353865, -4.119847832084229, -4.114844192499794, -4.108658524283376]","[0.92, 0.84, 0.87, 0.81, 0.75, 0.77, 0.76, 0.68, 0.69, 0.44, 0.13, 0.0, 0.0, 0.0, 0.0]"
71,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,48.0,38.0,24.0,43.0,36.0,-0.8281015206311889,-0.8731881251043377,-0.8284304303686661,-0.8428153922048085,-2.4235600613971897,-6.153464825895777,-1.842212224450639,-3.9854895832015154,0.0,0.0002,0.0074,0.0,14.0,14.0,"[-4.661137461369116, -4.480250825000302, -4.318302671639086, -4.2820576293388, -4.18813981347678, -4.141136845380815, -4.081890690406568, -4.107522262434272, -4.012567976419538, -3.891254023776377, -3.895016319270441, -3.850223101446314, -3.7606322356928366, -3.828468071545682, -3.706915939286709, -3.6030404585599456, -3.68249898745305, -3.65036755893743, -3.588295858979788, -3.494116278236208, -3.4653285420787943, -3.5420544564667398, -3.4330867653700268]","[0.98, 0.98, 0.97, 0.97, 0.97, 1.0, 0.95, 0.96, 0.99, 0.95, 0.95, 0.93, 0.9, 0.92, 0.82, 0.86, 0.77, 0.53, 0.25, 0.0, 0.0, 0.0, 0.0]"
72,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,58.0,46.0,29.0,52.0,46.0,-0.8405937557910467,-0.8688831478011837,-0.8636894283869341,-0.8405937557910467,-4.49061147019855,-6.716107131156627,-4.438761208771788,-4.49061147019855,0.0,0.0,0.0056,0.0,14.0,14.0,"[-5.4424543051134355, -5.596801725275096, -5.19904664245325, -5.353975736723559, -4.886776728962186, -4.94204900519307, -5.084024175926254, -4.753064631672959, -4.96372161479231, -4.541727516423062, -4.6055686234773985, -4.7096958114318275, -4.640570704617616, -4.552509524683505, -4.4901757826669435, -4.312295947627303, -4.354633353870612, -4.364863456695792, -4.242122188362544, -4.242064974467123, -4.205882644655679, -4.172121848075835, -4.250733156318521, -4.19272432491265, -4.133615599166173, -4.050035311013344, -4.103361559564715, -4.073479238724095, -4.053856665409242, -4.016802304292371, -4.046734386546158, -4.009636788293717, -3.9257505694680934]","[0.97, 0.99, 0.99, 0.99, 1.0, 0.99, 0.98, 0.99, 1.0, 0.99, 0.99, 0.99, 1.0, 0.98, 0.97, 1.0, 0.98, 1.0, 0.95, 0.99, 0.97, 0.98, 0.98, 0.95, 0.95, 0.88, 0.85, 0.52, 0.22, 0.0, 0.0, 0.0, 0.0]"
73,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,70.0,56.0,35.0,63.0,58.0,-0.8323282769278102,-0.8523963983475031,-0.8418660346514314,-0.8362665997851833,-3.0932841261686796,-4.249816716644372,-3.699314324265932,-3.240584772880432,0.0002,0.0,0.2934,0.0014,14.0,14.0,"[-5.170012484327544, -5.07355489061899, -4.818559654296478, -4.915679200001772, -4.702538193380647, -4.701137316685173, -4.584117529776962, -4.325766122772649, -4.402295749482857, -4.229168721006232, -4.451896446392342, -4.336783512919571, -4.330099689442767, -4.2479188039866225, -4.161270333884733, -3.995681510016553, -4.057222038670631, -3.9411387992502567, -3.7971025093883295, -3.913778147044724, -3.909217030592041, -3.8946461182504635, -3.789222454116187, -3.8789009893878665, -3.7916214758545697, -3.7663374342919123, -3.7260628079437352, -3.745578719901326, -3.7564955016991544, -3.714277873987727, -3.689979388819447, -3.6338341361527706, -3.6962629994136735, -3.6640629970836485, -3.594557430580446, -3.548586580337854, -3.5489889800009577, -3.570405703427223, -3.5643586777019167, -3.535297114580637, -3.5729630043180745, -3.525630457942011, -3.527110704824329, -3.509011717535655, -3.5044763538203245]","[0.99, 1.0, 1.0, 0.99, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.97, 1.0, 0.99, 0.99, 0.96, 0.96, 0.98, 0.83, 0.83, 0.59, 0.23, 0.0, 0.0, 0.0, 0.0]"
74,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,85.0,68.0,42.0,76.0,73.0,-0.8332238410093136,-0.8124447323107817,-0.8517624865970533,-0.8339520665786526,-1.6580366289580233,-3.223792116611776,-1.1553920879853552,-1.1046266579887294,0.0,0.0,0.0002,0.0,14.0,14.0,"[-4.653576452560217, -4.641356271927665, -4.45800105622984, -4.617063067180269, -4.5108275758108975, -4.272740800778421, -4.199092950277848, -4.095751770138183, -3.838077470645597, -3.928078695300944, -3.8997792378526257, -4.112699457359206, -3.744586053762993, -3.6136754737384833, -3.543686474328405, -3.6984412778116735, -3.5771980850909904, -3.56240767206942, -3.5407901161528406, -3.5447605569436305, -3.6290437373412288, -3.505703624849044, -3.488059097912501, -3.3961908800518814, -3.4818669360340415, -3.3923032919326968, -3.4781772419360037, -3.367075407152973, -3.2895223280898245, -3.2176483860774665, -3.330390192051476, -3.3006884662549574, -3.2768455069781393, -3.286931546044519, -3.230966496859486, -3.222646106049841, -3.1309265475118666, -3.194411053018026, -3.2017321786177524, -3.1543394838955465, -3.1044381902804963, -3.1503426421963217, -3.115057757935174, -3.10909782597348, -3.080677737270274, -3.119202529158406, -3.046533748392717, -3.081756226374028, -3.037022923015828, -3.1056974549173435, -3.0642014190616167, -3.0120389654641553, -3.0734890029349304, -3.008284235369685, -3.0377105915581986, -3.0115484446151544, -2.9950315605284237, -2.9967184677471743, -2.9586677961307846, -2.970291770646611]","[0.98, 0.99, 1.0, 0.99, 0.99, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99, 0.98, 1.0, 0.99, 0.98, 0.94, 0.87, 0.87, 0.59, 0.28, 0.0, 0.0, 0.0, 0.0]"
75,0.0,inf,0.8,0.05,-inf,0.0,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,40.0,32.0,20.0,36.0,28.0,-0.8339346789274884,-0.9061745821075715,-0.8135230789411488,-0.8316071300154305,-4.963827469852355,-12.304241845462704,-5.5604143036785105,-5.642791978403394,0.465,0.0052,0.582,0.272,15.0,15.0,"[-7.455462955107512, -7.211883517289229, -7.147761198949095, -7.224451362868064, -6.584428267040204, -6.9683126425703, -6.670918204901109, -6.915294615080615, -6.621466396188564, -6.32906625424764, -6.523716748441287, -6.343287571499413, -6.230798689588982, -5.968342674949711, -5.915975850918101]","[0.87, 0.87, 0.83, 0.81, 0.75, 0.7, 0.71, 0.63, 0.64, 0.45, 0.14, 0.0, 0.0, 0.0, 0.0]"
