,min_training_sample_size,max_training_sample_size,target_power,alpha,min_score,min_relevant_score,min_validation_sample_size,window_size,step,cv,bootstrap_samples,scoring,truncate_sample_size,adaptivesplit_sample_size,adaptivesplit_train_scores,adaptivesplit_test_scores,adaptivesplit_p_values,n_permutation,random_seed,adaptivesplit_learning_curve,adaptivesplit_power_curve
0,0.0,inf,0.8,0.05,-inf,0.1,12.0,6.0,1.0,5.0,100.0,neg_mean_squared_error,569.0,42.0,0.9761904761904762,0.9316888045540797,0.001,0.0,0.0,"[0.7953333333333333, 0.812, 0.7996666666666664, 0.8185000000000001, 0.8593333333333334, 0.8541666666666667, 0.8604999999999998, 0.8425, 0.8518999999999999, 0.8425, 0.8805000000000001, 0.8743999999999998, 0.8633333333333333, 0.8833333333333333, 0.8819333333333335, 0.8800666666666668, 0.8773333333333333, 0.8905714285714287, 0.8947619047619049, 0.8841904761904762, 0.8861904761904762, 0.8911428571428572, 0.9078571428571429, 0.9024285714285715, 0.905, 0.9016785714285713, 0.8992500000000001, 0.9014722222222222, 0.9057499999999998, 0.9091111111111109, 0.9036944444444442, 0.8991111111111111, 0.9136666666666668, 0.920822222222222, 0.9142666666666664, 0.9111777777777778, 0.9181999999999999, 0.9141818181818182, 0.9205636363636365, 0.9189090909090909, 0.9173818181818182, 0.9185454545454544, 0.9198939393939394, 0.9268030303030305, 0.9250606060606061, 0.921121212121212, 0.9188333333333335, 0.9281923076923078, 0.929397435897436, 0.9266153846153847, 0.9296538461538462, 0.9326153846153846, 0.9262527472527472, 0.9331648351648353, 0.9318241758241759, 0.9286043956043958, 0.9274285714285715, 0.9337714285714286, 0.9343142857142857, 0.9341714285714287, 0.936361904761905, 0.9316000000000001, 0.9391166666666669, 0.9314500000000001, 0.9324166666666668, 0.9346500000000002, 0.9302499999999999, 0.9361470588235297, 0.9431250000000001, 0.9337867647058823, 0.939345588235294, 0.9355294117647059, 0.9337385620915033, 0.9381241830065359, 0.9396274509803924, 0.9345294117647058, 0.9387777777777778, 0.937941520467836, 0.9392339181286551, 0.9424385964912281, 0.9356257309941519, 0.9357894736842107, 0.9378315789473683, 0.9418684210526316, 0.9389368421052633, 0.9402526315789472, 0.9407000000000001, 0.937847619047619, 0.941557142857143, 0.9420809523809524, 0.9402095238095238, 0.9446666666666669, 0.9398484848484848, 0.944995670995671, 0.9409870129870128, 0.9443376623376624, 0.9396363636363637, 0.9447272727272726, 0.9446916996047429, 0.9455652173913043, 0.9427233201581028, 0.9406086956521742, 0.9436557971014493, 0.9464347826086956, 0.9454746376811595, 0.9451739130434782, 0.9424166666666668, 0.9448366666666667, 0.9466099999999998, 0.9446366666666666, 0.9448899999999999, 0.9450399999999999, 0.945836923076923, 0.9424399999999999, 0.9446799999999999, 0.9461876923076923, 0.9446923076923077, 0.9472336182336182, 0.9431880341880344, 0.9464814814814815, 0.9474529914529914, 0.9493333333333334, 0.9481984126984127, 0.9467751322751323, 0.945952380952381, 0.9449656084656084, 0.9450714285714287, 0.9435985221674877, 0.9477068965517241, 0.9459458128078818, 0.9480123152709361, 0.9457931034482759, 0.9461149425287357, 0.9442804597701148, 0.9481264367816091, 0.9463701149425289, 0.9484, 0.9465075268817205, 0.9479311827956991, 0.9474795698924733, 0.9459870967741937, 0.9454838709677421, 0.9485745967741939, 0.944661290322581, 0.9455322580645162, 0.9493084677419356, 0.94675, 0.9501117424242426, 0.9461212121212121, 0.9469450757575757, 0.9492121212121212, 0.9492727272727274, 0.9499376114081995, 0.9501764705882354, 0.9478663101604278, 0.9490944741532978, 0.946764705882353, 0.9472689075630251, 0.9495243697478992, 0.9489949579831933, 0.948798319327731, 0.9478857142857141, 0.9497698412698413, 0.948647619047619, 0.9479730158730157, 0.9493031746031747, 0.9491666666666666, 0.9483183183183184, 0.9486381381381382, 0.9482342342342344, 0.9503483483483484, 0.9495675675675677, 0.9498293029871977, 0.9493684210526316, 0.9475007112375535, 0.9502005689900428, 0.946842105263158, 0.9485411605937921, 0.9472537112010798, 0.9511052631578947, 0.9502658569500676, 0.9498974358974359, 0.951702564102564, 0.949952564102564, 0.950196153846154, 0.9515846153846155, 0.9492999999999999, 0.9489682926829268, 0.9505256097560975, 0.9525048780487804, 0.9482939024390242, 0.9523902439024389, 0.9505900116144018, 0.9506898954703832, 0.9506178861788617, 0.9523472706155635, 0.9516666666666665, 0.9511816168327796, 0.9530985603543745, 0.9499102990033224, 0.9487729789590255, 0.9498139534883719, 0.9473942917547566, 0.9499133192389008, 0.9495813953488372, 0.9520813953488373, 0.9519545454545454, 0.9516858585858585, 0.9498666666666667, 0.9513050505050507, 0.9507696969696969, 0.9509333333333333, 0.9514067632850239, 0.9519816425120773, 0.9504212560386475, 0.950967149758454, 0.9513913043478263, 0.9490980573543016, 0.9504856614246069, 0.9511692876965774, 0.9511036077705829, 0.9512765957446809, 0.9523803191489363, 0.9511205673758865, 0.9511356382978723, 0.9511737588652482, 0.9507916666666667, 0.9502431972789117, 0.9516930272108841, 0.9516113945578231, 0.9532661564625848, 0.952122448979592, 0.9539453061224491, 0.9513763265306123, 0.9505085714285714, 0.9510522448979593, 0.95168, 0.9520674509803924, 0.9527764705882353, 0.9527584313725491, 0.9521176470588234, 0.9510196078431372, 0.9518408748114632, 0.952420060331825, 0.9534049773755656, 0.9511447963800904, 0.9502692307692309, 0.9542851959361391, 0.9515123367198839, 0.953203193033382, 0.9520181422351233, 0.9524528301886792, 0.9529266247379455, 0.9533018867924529, 0.9536547868623338, 0.9524423480083858, 0.9509629629629628, 0.9522760942760944, 0.9519164983164983, 0.954220202020202, 0.9526734006734007, 0.9513818181818183, 0.9535597402597403, 0.9536285714285713, 0.9525116883116884, 0.9535116883116883, 0.952892857142857, 0.9533038847117795, 0.9532744360902256, 0.9517136591478698, 0.9539761904761903, 0.9545263157894737, 0.9519280096793707, 0.9526237144585602, 0.9538227465214761, 0.9520556563823349, 0.9531034482758622, 0.9532250146113384, 0.9544254821741671, 0.9517814143775571, 0.9526540035067212, 0.952949152542373, 0.9539966101694914, 0.9542790960451978, 0.9550779661016949, 0.9519723163841809, 0.9538999999999999, 0.9530945355191258, 0.9530437158469945, 0.9531420765027323, 0.9537781420765028, 0.9544590163934427, 0.9534368059227925, 0.9532247488101534, 0.9528937070333159, 0.9528202009518775, 0.9525806451612903, 0.9531761392729137, 0.9536226318484382, 0.9543707117255503, 0.9527281105990784, 0.9530476190476189, 0.9554737103174602, 0.9537251984126983, 0.9534335317460316, 0.9541904761904764, 0.953875, 0.9536480769230771, 0.9549408653846154, 0.9529134615384618, 0.9551937500000001, 0.9528923076923076, 0.9528522144522146, 0.9540783216783215, 0.9537226107226108, 0.9535771561771561, 0.9536666666666668, 0.9536047037539573, 0.9525888738127545, 0.9528566259611037, 0.9535829941203076, 0.9538805970149257, 0.9539929762949957, 0.9548011413520634, 0.9535921861281826, 0.9543639157155401, 0.9549705882352941, 0.953374254049446, 0.9537480818414322, 0.9546065643648763, 0.9533388746803069, 0.9552173913043478, 0.9535536231884058, 0.9542931677018635, 0.9546476190476192, 0.9538376811594204, 0.9545142857142855, 0.9540591549295776, 0.9541416498993965, 0.9533042253521126, 0.9553303822937625, 0.954112676056338, 0.9538810641627542, 0.9533403755868542, 0.953683489827856, 0.9540770735524255, 0.9533888888888888, 0.9549939117199391, 0.95523097412481, 0.9547146118721459, 0.9544185692541857, 0.9544931506849315, 0.9544787115883006, 0.9550466493891152, 0.9541206960385042, 0.9540088855979267, 0.9551081081081082, 0.9548255855855855, 0.9544800000000002, 0.9540007207207207, 0.9545171171171171, 0.9550133333333332, 0.9525438596491229, 0.9550750877192984, 0.9551554385964913, 0.9545656140350878, 0.9546578947368423, 0.9545160628844842, 0.9548742310321258, 0.9544278879015721, 0.9544097744360903, 0.9550129870129871, 0.9547009657009656, 0.9541172161172162, 0.955169497169497, 0.9547545787545788, 0.9564358974358974, 0.9540960727036678, 0.9546147354754951, 0.9548708211619605, 0.9548192145407337, 0.9542531645569619, 0.9543477848101266, 0.9563107594936711, 0.9539512658227847, 0.9551610759493669, 0.9554249999999999, 0.9539481481481482, 0.9560527777777779, 0.9540515432098765, 0.9543858024691356, 0.9553827160493826, 0.9555663956639567, 0.9546404697380306, 0.954862993074375, 0.9550367359229146, 0.9546341463414635, 0.9542439024390242, 0.9549086100499556, 0.9557129003820161, 0.9548222156920363, 0.956265060240964, 0.9548499713138267, 0.9547492828456683, 0.9553083763625934, 0.9556830177854274, 0.9556666666666668, 0.9551425770308124, 0.9550773109243696, 0.9553691876750702, 0.9555187675070029, 0.9544705882352942, 0.9551696306429549, 0.9552974008207936, 0.955585772913817, 0.9544027359781123, 0.9547441860465118, 0.9555455760491846, 0.9560261962042236, 0.9549182036888534, 0.9552480620155037, 0.9559310344827585, 0.9557539184952977, 0.954935997910136, 0.9552745559038663, 0.9548275862068967, 0.955977272727273, 0.9553248212461696, 0.9554747191011234, 0.9554251787538306, 0.9561519407558734, 0.9563146067415732, 0.9554419475655429, 0.9553677902621723, 0.9557333333333332, 0.9560821473158551, 0.9555777777777777, 0.9550556776556779, 0.9556710622710622, 0.9550835164835162, 0.9549081807081806, 0.9550109890109888, 0.9553263258480649, 0.9557711419015769, 0.9549784997611083, 0.955200668896321, 0.9553043478260871, 0.9557309490416082, 0.9548747078073866, 0.9559661056568488, 0.9559041608228144, 0.9553763440860216, 0.9561338366506521, 0.9557394188972775, 0.9556577442232899, 0.9554394875314572, 0.9561063829787234, 0.9563070548712206, 0.9554692049272117, 0.9559623740201567, 0.9564094064949608, 0.9563368421052632, 0.9570355263157895, 0.9551600877192982, 0.9566114035087719, 0.9560546052631578, 0.9565833333333331, 0.9557216494845362, 0.9567983247422681, 0.9559862542955326, 0.9561563573883163, 0.9554639175257732, 0.9559924258363139, 0.9558142225962553, 0.9569446665264044, 0.9562564695981486, 0.9565714285714287, 0.9560917336631622, 0.956268810554525, 0.956392908678623, 0.9555487528344669, 0.9554141414141414, 0.9558886868686868, 0.9560525252525253, 0.9568648484848485, 0.955530707070707, 0.9565600000000001, 0.9563259405940595, 0.9562784158415839, 0.9559453465346535, 0.9561663366336631, 0.9567128712871288, 0.956228693457581, 0.9560370801786061, 0.9569598136284216, 0.9561669578722577, 0.9565098039215687, 0.9557312012183516, 0.9559963830192273, 0.9562758423757853, 0.9563988197220635, 0.9560000000000002, 0.9560815907393578, 0.9566355489171023, 0.9566239731142645, 0.9563764002987303, 0.9564807692307693, 0.9568346153846155, 0.9575249084249084, 0.9568597069597068, 0.9567324175824176, 0.9573142857142858, 0.9562524707996407, 0.9565816711590298, 0.9566805031446541, 0.9561674752920035, 0.9567735849056603, 0.9564445424087462, 0.956642743784165, 0.9561303121142656, 0.9572837242108975, 0.9571214953271029, 0.9566401869158878, 0.9569582900657666, 0.9567466251298025, 0.9566090342679129, 0.956814814814815, 0.9568389398572886, 0.9566612300373771, 0.9567934080869861, 0.9570747536527355, 0.9566055045871561, 0.9567941618015011, 0.9569709758131775, 0.9563713094245206, 0.9568465387823185, 0.9567999999999999, 0.957368877968878, 0.9569906633906635, 0.9573965601965603, 0.9561773955773957, 0.9572432432432432, 0.9567427606177605, 0.9563878700128702, 0.9568133848133847, 0.9565337837837836, 0.957125, 0.9570779077117573, 0.9569952591656131, 0.957070638432364, 0.9568233249051836, 0.9569734513274338, 0.9567511256016147, 0.9569670858562336, 0.9570439372768204, 0.9567079646017699]","[0.92, 0.95, 0.99, 0.96, 0.97, 0.98, 0.99, 0.97, 1.0, 1.0, 1.0, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 1.0, 1.0, 1.0, 0.99, 0.99, 0.99, 0.99, 0.99, 0.95, 0.97, 0.95, 0.88, 0.89, 0.84, 0.65, 0.59, 0.5, 0.29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
